age,job_num,marital_num,education_num,default_num,housing_num,loan_num,poutcome_num,duration,campaign,euribor3m
26,3,1,3,1,1,0,0,88,4,1.266
38,3,0,5,0,1,0,0,42,5,4.959
47,10,2,6,0,1,0,0,354,4,4.857
33,6,0,6,0,1,0,0,259,2,1.244
28,3,1,3,0,0,0,0,72,3,4.958
40,2,1,6,1,0,1,0,270,1,4.96
42,2,0,1,0,0,0,1,651,2,4.191
34,4,0,4,0,0,0,1,83,2,1.313
45,3,0,5,0,1,0,1,268,1,1.41
34,0,1,6,0,0,0,0,267,2,4.961
38,4,0,4,0,0,0,0,93,1,4.966
46,2,2,6,1,1,0,0,51,1,4.963
28,2,1,6,0,0,0,2,262,1,0.881
36,3,0,2,1,1,0,0,145,4,4.857
35,4,0,4,0,0,0,0,594,2,4.963
55,4,2,4,1,0,0,0,169,1,4.965
25,4,1,6,0,0,0,0,216,2,4.957
27,11,1,1,0,1,0,1,101,1,1.327
33,4,0,4,0,1,0,0,349,4,4.857
25,1,1,1,0,1,0,0,301,1,4.921
29,10,0,0,1,1,0,0,224,3,1.299
45,4,2,6,0,1,1,0,252,2,1.327
31,4,0,6,1,0,0,0,132,2,4.964
31,3,1,1,0,1,0,0,780,1,4.12
53,4,0,1,0,1,0,0,274,2,4.856
28,1,0,1,0,0,0,0,274,2,4.959
54,2,2,6,0,0,0,0,86,2,4.964
42,3,0,2,1,0,0,0,304,3,4.957
26,1,1,1,0,1,0,0,256,1,4.96
40,0,1,6,0,0,1,0,539,1,4.857
41,3,0,5,0,1,1,0,612,2,1.281
29,11,1,5,0,0,0,0,1143,4,1.299
48,3,0,0,0,1,0,0,717,1,4.857
41,6,0,1,0,0,0,0,263,1,4.857
32,2,0,6,0,0,0,1,209,2,1.313
54,8,2,1,1,0,0,0,178,4,4.962
31,2,0,4,0,1,1,0,291,2,0.692
34,2,1,6,0,0,0,0,271,2,4.965
32,2,1,6,0,1,1,0,1327,5,4.968
42,9,0,5,0,1,0,0,33,2,4.962
41,3,0,5,1,1,0,0,400,3,1.405
24,3,1,0,0,1,1,0,132,1,4.963
48,6,2,6,0,0,0,0,117,1,0.869
51,7,0,4,0,0,0,0,171,3,4.857
42,2,1,6,0,1,0,0,91,1,4.859
29,6,1,3,0,1,1,0,351,2,4.957
38,4,1,4,0,0,1,0,76,1,4.153
37,2,0,6,0,0,0,0,85,2,4.968
44,2,2,1,0,0,0,0,214,1,1.291
56,3,0,3,1,1,0,0,705,1,1.313
32,2,0,6,0,0,0,1,402,1,1.313
22,3,0,3,0,1,0,0,203,1,4.962
39,8,0,6,0,1,1,0,31,3,4.865
40,2,1,4,0,1,0,1,43,1,1.344
29,7,1,6,0,0,0,0,6,17,4.959
34,10,1,4,0,0,0,0,290,1,4.857
43,3,2,3,0,2,2,0,73,3,4.076
48,3,0,2,0,0,1,0,61,1,4.855
35,4,0,4,0,1,0,0,90,3,4.963
31,2,0,1,0,1,0,0,673,2,4.191
41,4,1,1,0,1,0,0,88,3,4.964
46,2,0,1,0,0,0,0,268,1,1.365
49,2,2,1,0,1,0,0,169,1,1.268
40,10,2,6,0,0,0,0,146,3,4.947
35,4,0,4,0,0,0,0,164,2,4.96
34,4,1,3,0,1,0,0,140,3,0.896
37,8,0,0,0,0,0,0,281,1,1.327
27,3,1,1,0,2,2,0,290,3,4.961
46,3,0,3,0,1,0,0,145,1,4.857
48,4,0,1,0,1,0,0,115,1,1.262
37,7,0,4,0,0,0,0,119,1,4.967
34,3,1,2,0,2,2,0,254,3,4.957
35,10,0,6,0,1,0,0,51,3,4.964
26,11,1,3,1,1,1,0,164,1,4.857
31,2,1,1,0,1,0,0,286,3,4.12
38,2,1,6,0,1,0,0,105,4,4.857
35,1,1,3,0,1,0,0,123,5,4.962
32,4,1,4,0,1,0,0,242,1,1.299
43,2,0,6,0,1,1,0,149,1,4.97
49,6,0,6,0,1,0,0,150,2,4.962
35,2,0,1,0,1,0,0,124,2,1.291
48,2,0,3,1,0,0,0,113,1,4.958
32,2,0,6,0,0,0,0,178,2,4.859
44,8,2,4,0,1,1,1,134,1,0.742
33,4,0,3,0,0,0,0,493,1,4.857
39,0,0,3,0,1,0,0,164,1,4.858
36,4,0,1,0,0,0,0,1165,4,4.963
43,2,1,6,0,1,0,0,213,2,4.963
32,1,0,1,0,1,0,0,76,1,1.313
46,3,0,0,1,1,0,0,107,1,4.963
52,2,1,6,1,2,2,0,138,3,4.964
47,1,0,5,0,1,0,0,43,3,4.968
31,3,1,3,1,1,0,0,100,4,4.957
45,2,2,6,0,0,0,0,107,3,4.96
46,2,2,3,0,1,0,1,275,1,1.313
52,5,0,0,1,0,0,1,204,1,1.41
40,2,0,1,0,0,0,0,374,1,4.959
39,1,0,1,0,0,0,0,178,1,4.858
34,8,1,6,0,1,0,0,378,1,4.962
54,2,0,1,0,1,1,0,19,13,4.964
31,0,1,1,0,1,0,0,380,4,4.963
56,5,0,0,1,0,0,0,112,3,4.961
44,2,0,6,1,1,1,0,163,1,4.968
42,3,0,5,1,0,1,1,428,3,1.266
54,8,0,6,0,0,0,0,99,3,0.987
34,3,1,6,0,1,1,0,266,6,4.859
42,4,0,6,1,0,0,0,389,1,4.858
39,6,0,6,0,0,0,0,102,1,4.191
51,3,0,0,1,0,0,0,708,2,4.856
36,1,0,2,1,1,0,1,102,6,1.299
30,8,1,6,0,1,0,0,176,2,4.963
34,3,0,1,0,1,0,2,863,1,1.344
32,2,1,1,0,0,0,1,191,2,1.048
37,2,0,1,0,0,0,0,14,3,1.244
34,6,0,3,0,0,1,0,131,2,1.299
36,2,2,1,0,1,0,1,236,1,1.344
35,1,1,1,0,0,0,0,350,1,1.266
39,1,2,4,0,1,1,0,227,1,1.344
35,3,0,2,0,0,0,0,404,5,4.856
38,10,2,6,0,1,0,0,113,2,4.957
26,3,1,1,0,1,0,0,167,1,4.864
47,4,0,4,0,0,0,0,364,1,4.966
35,1,0,3,1,1,0,0,181,1,4.857
28,3,1,3,0,0,0,0,159,1,4.962
41,1,0,4,0,1,1,0,348,2,4.963
25,2,1,6,0,0,0,0,101,1,1.334
42,2,0,5,0,0,0,1,952,1,1.405
29,2,1,6,1,1,0,0,104,2,1.25
41,2,1,6,0,1,1,0,88,5,4.959
36,2,1,6,0,0,0,0,327,1,1.264
30,2,0,6,0,1,0,0,19,5,4.12
56,9,1,3,0,0,1,0,53,8,4.962
40,4,0,4,1,0,1,0,264,1,4.857
31,7,1,0,0,1,1,0,115,1,4.021
38,4,2,4,0,1,0,0,212,8,4.959
40,2,1,6,0,1,1,0,8,2,1.405
48,3,0,3,0,0,1,0,76,2,4.964
33,4,1,4,0,0,0,0,732,1,4.967
43,3,0,3,0,1,1,0,99,4,1.354
27,2,1,6,0,1,0,1,471,2,1.299
33,4,1,4,0,1,0,0,70,1,1.313
25,2,1,3,0,1,0,0,14,28,4.968
37,4,0,4,0,0,0,0,214,5,4.866
24,1,1,1,0,0,0,0,111,1,4.856
40,10,0,1,0,0,0,1,132,5,1.25
32,4,1,4,0,0,0,2,33,1,1.405
27,2,1,1,0,0,0,0,656,2,4.859
27,3,1,3,1,1,0,0,1309,4,4.963
29,3,0,1,0,1,0,0,66,1,1.281
34,4,2,5,0,0,0,0,41,5,4.968
44,1,1,1,0,0,0,0,20,1,0.72
37,2,0,1,0,0,1,0,198,2,1.327
71,5,0,6,0,1,0,0,1112,1,0.829
40,3,0,5,1,0,0,0,221,1,4.859
52,0,0,0,1,0,0,0,498,2,4.963
22,1,1,4,0,1,0,1,84,1,0.878
36,1,0,1,0,0,0,0,166,1,4.959
32,3,1,1,0,1,0,0,1080,1,1.405
25,3,1,0,0,0,1,0,206,5,1.25
44,7,0,3,0,1,0,0,152,4,1.244
58,3,0,0,1,1,0,0,647,6,4.963
31,4,0,4,0,1,0,0,131,1,1.498
31,4,0,4,0,0,0,0,159,1,4.857
33,2,0,6,0,1,0,0,346,1,1.266
55,6,0,6,0,1,0,0,283,1,0.716
47,8,2,4,1,1,0,0,364,13,4.865
33,2,1,6,0,1,0,2,400,1,1.032
45,0,0,6,1,1,0,0,117,2,4.957
25,8,1,6,0,0,0,1,169,2,0.879
48,2,2,1,0,0,0,0,233,2,4.857
35,10,0,6,0,1,0,1,272,4,1.281
47,6,0,6,1,1,0,0,72,1,1.327
35,8,1,4,0,1,0,0,128,2,4.191
41,8,0,3,1,0,0,0,119,4,4.957
32,2,0,6,0,0,1,2,327,3,1.26
27,2,2,1,0,0,0,0,290,4,4.857
39,2,0,6,0,1,1,0,116,2,4.965
30,4,1,6,1,1,0,0,108,2,4.968
50,4,1,6,0,1,0,0,350,2,4.964
34,3,1,2,1,1,0,0,891,1,4.857
47,2,0,6,1,0,0,0,91,3,4.857
59,4,0,5,0,0,0,0,464,2,4.864
38,1,1,1,1,0,0,0,357,2,4.857
57,3,0,3,1,0,0,0,659,3,4.961
31,4,1,6,0,0,0,1,66,4,1.299
24,1,1,1,0,0,0,0,486,2,4.86
24,4,0,4,0,0,1,0,167,1,1.281
44,3,0,2,0,0,1,0,244,2,1.327
35,3,1,5,0,1,0,0,15,11,4.96
28,3,1,3,0,1,1,0,333,2,1.406
27,3,0,6,0,0,0,0,10,19,4.959
40,6,0,6,0,0,0,0,380,2,4.021
55,4,0,0,0,0,1,0,259,1,4.857
40,4,1,6,0,1,1,0,150,2,4.966
88,5,2,0,0,1,0,0,128,4,1.27
26,4,1,1,0,1,0,0,377,3,4.962
47,4,1,6,1,1,1,0,118,6,4.857
37,4,0,4,0,1,0,0,238,3,4.153
40,1,1,1,0,0,0,0,1332,2,1.405
43,2,0,6,0,1,0,0,281,1,1.252
34,4,0,6,0,1,1,0,289,5,4.964
36,6,1,6,0,0,0,0,101,7,4.957
28,1,0,3,0,0,0,0,396,3,1.266
53,1,0,3,0,1,0,1,141,2,0.898
29,10,0,1,0,1,0,0,668,2,4.959
40,2,1,1,0,1,0,0,132,1,4.855
51,10,0,3,0,0,0,0,135,1,4.967
35,2,2,3,1,1,0,0,24,10,4.962
29,4,1,1,0,1,0,0,164,3,4.964
52,1,0,1,1,1,0,0,140,1,4.856
31,2,1,1,0,0,0,1,53,3,0.714
42,4,2,4,0,0,0,1,200,1,4.191
32,6,1,6,0,0,0,0,654,1,4.958
36,2,0,1,0,1,0,0,133,1,1.354
30,6,0,6,0,1,0,0,957,3,4.963
88,5,2,0,0,1,0,0,188,3,1.663
37,2,1,1,0,0,0,0,130,2,4.963
41,1,0,6,0,1,0,0,283,1,4.076
37,2,0,1,0,1,0,0,7,5,1.291
32,2,0,1,0,1,0,0,169,1,1.244
36,1,0,1,1,0,0,0,455,1,4.96
37,0,0,6,0,1,0,0,262,2,4.967
59,5,2,0,1,0,1,0,13,3,4.959
22,3,1,5,1,0,0,0,50,4,4.96
28,2,1,6,0,0,0,0,829,2,4.968
35,6,0,6,0,0,0,0,186,1,4.966
38,2,0,6,0,0,0,0,80,1,4.965
42,3,0,0,1,0,1,0,367,3,4.859
31,1,0,4,0,0,0,0,627,3,4.076
39,10,0,6,0,1,0,0,120,3,0.881
54,4,0,6,0,1,0,0,394,1,4.958
34,4,2,4,0,2,2,0,532,2,4.857
53,2,2,6,0,1,0,0,343,2,4.965
32,2,0,6,0,0,0,0,88,3,4.86
31,1,1,1,0,0,1,1,369,2,1.299
26,8,0,6,0,0,0,0,231,1,4.857
39,2,1,6,1,0,1,0,155,1,4.965
53,1,0,3,1,1,0,0,9,4,4.959
43,3,1,1,0,0,1,0,137,1,0.699
51,6,2,6,0,0,0,0,345,2,1.334
36,2,1,6,0,1,0,0,72,1,4.12
34,2,0,6,0,1,0,0,135,1,1.281
57,0,0,0,0,0,0,0,101,1,4.962
24,1,1,6,0,0,0,0,113,6,4.963
36,4,0,6,0,1,1,0,68,2,0.722
52,2,2,1,0,1,0,0,127,2,4.021
29,0,0,1,0,0,0,0,161,12,4.864
32,2,2,6,0,1,0,0,152,3,4.963
32,2,1,6,0,0,0,0,52,3,1.52
42,3,0,3,1,0,0,0,599,3,4.864
50,8,0,1,0,1,0,0,119,6,4.961
41,2,1,1,0,0,1,0,111,1,4.857
35,6,1,1,0,1,1,0,130,2,1.313
33,3,0,4,0,0,0,0,53,1,4.857
28,1,1,1,0,0,0,0,528,1,1.435
51,3,1,7,1,1,0,0,259,3,1.25
33,1,1,1,0,1,1,0,125,1,4.12
30,2,0,6,0,1,1,0,111,1,1.423
48,2,0,1,0,1,0,0,62,1,4.963
34,0,0,6,0,0,1,2,1152,2,0.873
34,2,1,6,0,1,0,0,92,3,1.327
26,4,2,4,0,1,0,0,348,1,4.961
36,10,0,1,0,0,0,0,500,2,4.96
29,2,0,6,0,1,0,0,63,4,4.964
49,3,0,0,1,0,0,0,431,2,4.856
34,3,0,0,1,0,1,0,276,2,4.864
44,4,1,6,0,0,0,0,284,1,4.076
28,1,0,1,0,1,0,0,69,6,4.968
40,4,1,4,0,1,0,0,142,1,4.964
40,4,0,4,0,1,1,0,314,1,1.405
39,2,2,4,0,1,1,0,106,1,4.958
58,9,0,5,1,0,0,0,118,3,4.856
30,4,2,1,0,1,1,0,131,2,4.961
30,2,1,6,0,0,0,0,278,1,4.076
54,3,0,3,1,0,0,0,225,2,4.958
35,4,0,4,0,0,1,0,463,2,4.965
37,4,1,6,0,1,1,0,43,1,4.961
38,1,0,3,0,2,2,0,114,1,4.856
26,4,1,4,0,0,0,0,95,3,4.86
44,6,0,6,0,0,0,0,1380,1,1.25
39,4,0,4,0,0,0,1,31,2,1.327
39,1,0,1,0,0,0,0,410,1,1.299
42,8,0,6,1,0,0,1,81,4,4.191
29,2,0,1,0,0,0,0,100,1,4.961
42,10,0,4,0,1,0,0,291,5,4.959
48,4,0,6,0,1,0,0,208,1,4.153
52,6,2,6,0,0,0,0,355,2,4.859
57,2,0,3,0,0,0,1,114,2,0.884
63,5,0,5,0,0,0,0,185,1,1.445
32,2,0,1,0,1,1,0,21,3,4.855
41,3,0,3,1,0,0,0,13,13,4.864
42,0,0,1,0,1,0,0,95,3,1.27
29,3,1,3,1,1,0,0,89,5,4.961
31,2,1,1,0,1,0,1,91,1,0.84
58,5,0,0,0,1,0,0,79,2,1.252
33,1,1,1,0,1,0,0,789,1,4.855
40,3,1,5,1,1,0,0,48,5,4.857
47,1,0,1,0,1,0,1,103,1,4.153
56,3,1,0,0,1,0,0,758,1,4.96
33,2,1,6,0,1,0,0,313,2,1.26
44,2,2,6,0,1,0,0,240,2,4.963
50,6,0,6,0,1,0,0,198,1,1.405
32,11,1,6,0,0,0,0,21,3,4.855
32,11,0,1,0,1,0,0,753,1,1.365
53,2,0,6,1,1,0,0,13,6,4.857
47,4,0,4,0,0,0,0,66,2,4.96
36,3,0,1,0,0,0,0,889,1,4.96
32,2,1,1,0,1,0,0,141,4,4.076
58,1,0,2,0,1,0,0,41,3,1.405
27,2,1,4,0,1,1,0,117,3,1.365
46,8,0,6,0,1,0,0,152,4,4.962
55,2,0,6,0,1,0,0,358,2,4.965
21,11,1,5,0,0,0,0,9,1,0.877
36,4,1,6,0,1,0,0,163,2,4.855
27,2,1,6,0,1,0,1,266,2,0.748
24,4,0,1,1,0,0,0,517,4,4.963
29,1,1,6,1,0,1,0,235,1,4.864
51,2,2,3,1,1,0,0,135,1,4.857
39,0,0,0,1,1,0,0,223,6,4.963
44,3,2,0,0,0,0,0,34,2,4.864
47,4,0,4,0,1,0,0,165,3,4.957
52,2,2,6,1,1,1,0,401,2,4.962
60,2,0,5,0,0,0,2,787,1,1.046
39,8,0,6,1,1,0,0,123,5,4.864
40,4,0,4,0,0,0,0,26,1,4.856
34,2,1,6,0,1,0,0,249,1,4.12
74,5,0,6,0,1,0,1,239,2,0.879
33,4,0,6,0,0,0,0,200,1,4.12
34,6,1,3,0,1,0,0,84,1,4.86
38,2,2,1,0,0,0,0,188,1,4.962
49,2,1,6,0,1,0,0,344,10,4.958
36,3,1,6,0,1,0,1,85,2,1.291
33,4,0,4,0,0,0,0,120,3,4.864
59,5,0,0,1,1,0,0,123,1,4.858
45,3,0,3,1,1,0,0,816,2,4.857
33,2,0,6,0,1,0,0,217,2,0.878
21,3,0,3,0,1,0,0,2078,6,4.963
28,11,1,6,1,0,0,0,171,5,4.864
39,2,0,6,0,1,0,0,79,3,4.968
52,6,2,6,0,1,0,1,161,1,4.191
59,4,0,4,1,0,0,0,206,2,4.855
30,1,0,1,0,1,0,0,75,2,4.076
47,1,2,1,0,1,0,0,47,3,1.25
28,3,1,5,0,0,0,0,637,1,4.958
38,4,0,6,1,0,0,0,224,4,4.857
49,2,1,1,0,0,0,0,501,2,4.857
29,3,1,3,0,1,0,1,528,1,1.281
27,2,1,6,0,1,0,1,193,1,1.365
33,4,1,6,0,0,0,0,198,4,4.965
41,4,1,6,1,1,1,0,378,1,4.961
31,4,1,4,0,1,0,0,198,1,4.857
45,2,0,3,0,1,1,0,254,1,4.86
29,2,1,6,0,1,1,2,254,3,0.873
40,1,0,1,0,1,0,0,151,2,1.479
57,2,0,0,1,1,0,0,290,1,4.962
50,2,0,1,0,0,0,0,131,1,4.965
28,3,0,3,1,0,0,0,55,1,4.962
46,2,0,6,0,0,0,0,41,1,4.96
52,2,0,6,0,1,1,0,247,2,1.26
29,3,0,5,1,0,1,0,55,5,4.959
36,1,1,1,0,0,0,0,399,17,4.962
36,4,1,4,0,1,0,0,238,1,4.86
51,6,0,6,0,1,0,0,175,1,4.963
38,2,1,1,0,0,0,0,22,3,1.244
58,4,2,5,1,1,0,0,341,12,4.962
52,1,0,1,1,0,0,0,76,2,4.962
48,6,0,6,0,1,0,0,16,23,4.859
45,1,0,3,0,0,0,0,50,1,4.958
58,3,0,3,0,1,0,1,164,1,0.737
32,2,1,6,0,1,0,0,233,1,4.966
37,3,0,2,1,0,0,0,383,3,4.855
36,1,0,1,0,0,0,1,141,1,0.739
54,6,0,1,1,0,0,0,552,1,4.967
32,3,0,3,0,0,0,0,93,2,4.967
39,4,1,4,0,0,0,0,617,2,4.96
51,3,0,2,0,1,0,0,227,2,4.957
44,3,0,0,1,1,0,0,359,1,4.964
45,3,0,0,1,0,0,0,135,1,4.857
50,3,0,3,1,1,0,1,99,1,1.41
48,10,0,6,0,1,0,0,126,3,1.365
40,1,0,0,1,0,0,0,139,1,1.313
53,8,0,0,0,1,0,0,76,1,4.153
31,6,0,6,0,1,0,0,715,2,4.153
39,6,0,6,0,1,0,0,319,3,4.856
35,2,1,6,0,1,0,0,153,1,4.856
53,0,0,0,0,0,1,0,263,2,1.252
32,3,0,4,0,1,0,0,160,2,1.25
58,3,0,0,1,0,0,0,326,1,4.947
52,6,0,6,0,0,0,0,600,1,0.884
32,9,3,6,0,0,0,0,617,4,4.855
58,5,0,6,0,1,0,0,101,2,1.354
46,2,1,6,0,0,1,0,105,4,4.857
33,2,0,6,0,1,0,0,64,1,4.964
76,5,0,6,0,1,0,0,258,1,0.721
36,4,0,6,0,1,0,0,85,4,4.963
40,10,0,3,0,1,0,0,103,1,4.959
52,0,0,0,0,0,0,0,513,1,4.857
31,7,0,3,0,1,0,2,201,3,1.25
50,2,1,1,0,0,1,0,623,8,1.25
38,6,0,6,0,0,0,0,208,3,1.354
26,1,1,1,0,2,2,0,125,1,4.962
31,1,2,1,0,1,1,0,242,3,4.963
27,3,0,3,0,0,0,0,689,1,4.957
36,3,0,1,0,1,0,0,40,1,4.12
24,3,1,3,1,1,0,0,213,1,4.963
50,2,1,6,0,0,0,0,102,1,4.963
59,3,0,0,1,1,0,0,125,6,1.435
28,3,0,0,0,0,0,0,52,2,1.299
39,1,0,1,0,1,0,1,45,1,1.327
30,8,1,6,0,1,0,0,152,2,1.435
47,4,0,5,1,1,0,1,57,2,4.021
59,3,2,0,0,0,0,0,367,1,1.072
34,4,0,3,0,0,0,0,110,1,4.153
24,1,1,1,0,1,0,0,515,1,1.405
49,10,0,6,0,0,1,0,281,2,1.405
28,2,1,6,0,1,0,0,69,2,1.334
54,6,0,6,0,1,0,0,127,4,4.86
36,3,0,5,0,1,0,0,86,2,1.291
48,4,2,6,0,1,1,0,173,2,1.365
36,2,0,6,0,1,0,0,141,3,4.964
58,5,2,0,0,0,0,0,34,1,0.886
35,2,1,6,0,1,0,2,20,8,4.076
38,1,0,3,0,1,0,1,220,1,1.435
32,3,1,1,0,1,0,0,523,3,4.962
33,2,1,6,0,1,0,2,173,1,0.854
47,4,0,4,1,1,0,0,362,2,4.962
57,1,2,1,0,1,0,0,288,2,4.864
48,4,0,6,0,0,0,0,373,4,4.153
48,4,0,4,1,0,0,0,43,3,4.963
31,7,0,6,0,1,0,0,420,4,4.966
59,5,0,5,0,2,2,0,177,1,0.884
34,3,0,1,0,1,0,1,115,2,0.879
46,3,0,0,1,0,0,0,113,1,4.957
26,4,0,6,0,0,0,0,270,7,4.963
54,1,0,1,1,0,1,0,338,1,4.962
34,4,0,4,1,0,0,0,10,1,4.958
50,3,0,0,0,0,1,0,141,6,4.96
32,2,0,6,0,1,0,1,242,3,1.327
57,2,0,3,0,0,1,0,194,1,4.963
42,1,2,1,1,1,0,0,118,3,4.962
36,4,2,3,0,0,0,0,372,1,4.962
46,4,2,4,0,0,0,0,78,1,1.244
37,10,0,3,0,1,0,0,63,1,1.313
47,2,0,6,0,0,0,0,167,4,4.964
30,6,1,6,0,0,0,0,211,2,4.96
40,4,0,4,0,0,0,0,274,1,1.453
52,4,0,4,0,1,0,0,268,1,1.26
38,4,1,6,0,1,0,1,31,3,1.405
30,4,2,6,0,0,0,0,731,3,4.965
49,10,0,6,0,0,0,0,171,2,4.961
36,11,1,3,0,1,0,0,771,1,4.864
37,3,0,0,0,1,0,0,226,3,4.961
51,3,0,3,1,1,1,0,220,1,1.334
31,4,0,6,0,1,0,0,157,2,4.964
52,3,0,2,1,1,0,0,121,1,4.965
30,2,0,6,0,1,0,0,71,2,4.963
50,2,0,4,0,0,0,0,306,14,4.961
47,2,0,3,0,1,0,0,146,1,4.86
45,0,2,0,0,1,1,0,62,4,4.959
50,1,0,1,0,0,0,0,301,1,4.961
55,3,0,4,1,1,1,0,354,1,4.865
39,1,1,1,1,1,1,0,563,1,4.865
35,2,1,1,0,0,0,0,162,1,4.864
40,3,0,2,0,0,0,0,174,2,1.405
29,4,1,1,0,1,0,0,130,6,4.965
29,3,1,1,0,1,0,1,134,2,1.299
36,4,0,4,0,0,0,0,314,4,4.962
58,6,0,6,0,1,0,0,260,1,4.96
47,1,0,1,1,1,0,0,177,3,4.959
33,4,1,4,0,1,0,0,459,1,0.646
37,1,1,3,0,1,0,0,320,2,4.859
49,2,1,1,0,1,0,0,470,2,4.961
53,3,0,0,1,1,0,0,1186,4,4.968
37,3,0,3,0,0,0,1,214,8,1.299
36,3,0,3,0,1,0,0,113,2,1.266
22,1,1,1,0,0,0,0,156,1,4.864
42,3,0,2,1,0,0,0,179,1,4.86
23,3,1,3,0,1,0,0,119,2,4.963
34,1,0,1,0,0,0,0,365,1,4.857
32,4,1,6,0,1,0,0,160,1,4.864
57,5,0,0,1,1,1,0,253,1,4.962
39,3,0,3,1,0,1,1,343,3,1.334
32,3,0,4,0,0,1,0,151,1,4.857
37,2,0,1,0,0,0,0,148,2,4.191
28,2,0,6,0,0,0,0,161,4,0.898
51,3,0,1,0,0,1,0,65,1,4.191
21,11,1,1,0,1,0,2,263,3,0.899
36,3,0,3,0,0,0,0,147,5,4.855
26,4,2,4,0,0,1,0,500,1,4.961
56,4,0,4,0,1,0,0,124,3,4.968
45,2,0,6,0,0,0,0,27,2,4.963
44,1,0,1,1,1,0,0,46,1,4.021
39,6,1,1,0,0,1,1,365,6,1.266
49,1,0,1,0,0,0,0,565,1,4.965
28,6,0,3,0,1,0,0,328,2,1.291
29,3,0,3,0,1,0,0,808,1,4.96
27,3,0,3,1,1,1,0,119,3,4.96
42,10,0,6,1,1,0,0,135,3,4.958
31,1,1,1,0,1,0,0,67,2,4.076
33,7,2,3,0,1,0,0,180,2,4.86
31,3,1,1,0,0,0,0,201,1,4.12
24,11,1,1,1,0,0,0,284,1,4.962
54,1,2,1,1,0,0,0,349,5,4.859
23,7,0,1,0,0,0,0,35,1,0.699
28,4,1,6,0,0,1,1,97,1,0.663
48,3,0,3,0,1,0,0,241,2,4.856
53,2,0,3,1,1,0,0,168,3,4.864
43,3,0,3,0,0,0,0,793,3,4.962
24,4,1,6,0,0,0,0,197,1,0.724
37,2,0,1,0,1,0,0,124,1,4.858
57,5,1,4,0,0,0,0,249,3,4.856
35,6,0,3,0,1,1,0,344,2,4.857
27,3,1,2,0,1,1,0,444,3,4.864
27,3,1,2,0,0,0,0,68,3,4.961
31,1,1,1,0,0,1,0,9,17,4.968
46,4,1,3,0,0,0,1,221,2,1.435
56,5,0,1,0,0,0,2,383,1,0.761
29,1,1,1,0,1,0,0,1018,3,4.866
27,2,1,3,0,1,0,0,44,4,4.961
54,2,2,6,1,0,0,0,558,1,4.021
65,5,1,6,0,0,0,2,88,2,0.714
26,0,0,6,0,0,0,0,181,2,4.866
53,2,1,6,0,0,0,2,494,1,1.365
31,1,1,1,0,1,1,1,289,3,1.405
25,4,1,6,0,1,0,0,19,8,4.86
64,2,0,1,0,1,0,1,130,1,0.73
36,1,0,1,0,0,0,0,77,3,4.857
47,10,0,6,0,1,0,0,580,3,4.96
24,4,1,6,0,1,0,0,326,3,1.479
30,11,1,4,0,0,0,1,162,2,0.879
48,3,0,3,0,1,0,0,723,1,4.856
25,1,1,1,0,0,0,0,333,1,1.334
59,6,0,6,0,1,0,0,0,10,4.965
43,3,1,0,0,0,0,0,289,1,4.857
31,3,0,3,0,2,2,0,135,3,4.959
57,4,0,1,0,0,1,1,371,1,1.299
31,3,0,3,0,1,1,1,126,2,1.41
57,5,0,4,0,1,0,0,282,3,4.966
49,3,0,0,1,0,1,0,276,5,4.965
45,7,0,1,0,0,0,0,186,2,4.968
51,3,1,3,1,1,0,0,573,2,4.962
40,3,0,0,1,1,1,0,74,1,4.076
24,2,1,6,0,0,0,1,303,1,0.879
45,2,0,6,0,0,0,2,351,1,0.797
31,3,2,2,0,1,0,0,85,3,4.962
45,1,1,1,0,0,0,0,443,1,4.864
38,2,1,6,0,0,0,0,190,3,1.354
40,2,1,1,0,1,0,0,635,3,4.961
31,3,0,0,1,1,0,0,145,1,4.963
36,6,0,6,0,0,1,0,180,2,1.445
34,2,0,6,1,1,0,0,87,1,4.963
31,1,0,1,0,0,0,0,283,5,4.076
29,1,0,3,1,0,0,0,124,1,4.859
31,4,0,4,0,1,0,0,90,4,0.773
33,3,0,3,1,1,0,0,278,2,1.291
37,6,0,1,0,0,0,0,132,2,4.964
46,6,2,1,0,1,0,1,191,2,4.12
62,4,0,4,0,1,0,1,181,2,1.259
47,1,0,1,0,1,0,0,836,1,4.968
39,2,0,6,0,0,0,0,240,1,4.076
31,3,2,4,0,1,0,0,176,1,4.855
39,3,0,3,1,1,0,0,342,3,4.856
45,3,0,3,0,0,1,0,234,1,4.964
44,1,0,1,0,0,0,0,464,3,4.964
40,10,2,6,0,0,0,0,121,1,4.191
41,8,0,2,0,0,0,0,218,1,4.963
43,2,2,1,0,0,0,0,319,1,4.864
32,1,1,3,0,0,0,0,711,1,4.963
39,7,0,3,0,1,0,0,63,1,4.191
85,5,0,0,0,0,0,0,165,3,1.384
48,4,1,1,0,1,1,0,115,2,4.857
22,11,1,1,0,0,1,0,166,2,1.26
41,6,0,6,0,1,0,0,205,7,4.857
55,4,1,4,0,1,0,0,165,1,4.191
39,2,0,6,1,0,0,0,302,1,4.857
25,1,1,1,0,1,0,0,50,1,4.857
35,1,1,1,1,1,0,0,334,3,4.86
43,4,0,4,0,0,0,0,119,2,4.866
21,11,1,1,0,0,0,1,280,1,0.715
30,4,0,4,0,1,1,0,22,5,4.962
