job_num,education_num,default_num,poutcome_num,duration,campaign,euribor3m,y_num
2.0,1.0,0.0,0.0,105.0,1.0,0.869,0.0
3.0,3.0,0.0,0.0,43.0,2.0,4.959,0.0
4.0,6.0,1.0,0.0,532.0,8.0,4.965,0.0
11.0,1.0,0.0,1.0,355.0,1.0,0.739,1.0
3.0,3.0,1.0,0.0,81.0,10.0,4.959,
2.0,6.0,0.0,0.0,9.0,16.0,4.959,0.0
3.0,3.0,0.0,0.0,544.0,1.0,4.86,0.0
3.0,3.0,0.0,0.0,103.0,2.0,4.957,1.0
2.0,1.0,0.0,0.0,79.0,3.0,4.859,0.0
3.0,1.0,0.0,2.0,339.0,1.0,0.739,0.0
2.0,1.0,0.0,0.0,129.0,1.0,4.855,0.0
11.0,1.0,0.0,2.0,369.0,3.0,0.886,1.0
11.0,1.0,0.0,0.0,554.0,3.0,1.029,0.0
2.0,6.0,0.0,1.0,196.0,1.0,0.885,0.0
7.0,2.0,1.0,0.0,131.0,3.0,4.962,0.0
3.0,1.0,0.0,0.0,248.0,2.0,4.963,0.0
3.0,5.0,0.0,0.0,596.0,1.0,4.153,0.0
2.0,1.0,0.0,2.0,194.0,1.0,0.754,0.0
4.0,6.0,0.0,1.0,97.0,6.0,0.884,0.0
10.0,3.0,1.0,0.0,699.0,2.0,4.961,
4.0,4.0,0.0,0.0,74.0,1.0,4.966,0.0
1.0,1.0,0.0,0.0,91.0,1.0,4.153,0.0
6.0,1.0,0.0,0.0,218.0,1.0,4.857,0.0
2.0,6.0,0.0,0.0,208.0,2.0,4.864,0.0
4.0,6.0,0.0,1.0,164.0,1.0,1.048,0.0
10.0,0.0,0.0,0.0,111.0,1.0,4.12,
4.0,6.0,0.0,0.0,115.0,2.0,4.962,0.0
4.0,5.0,0.0,0.0,324.0,2.0,1.281,0.0
4.0,4.0,0.0,0.0,221.0,1.0,4.856,1.0
6.0,1.0,0.0,0.0,95.0,6.0,4.86,0.0
3.0,4.0,1.0,0.0,247.0,1.0,1.405,0.0
2.0,6.0,0.0,0.0,138.0,2.0,4.857,0.0
5.0,0.0,1.0,0.0,91.0,4.0,4.96,
4.0,4.0,0.0,0.0,674.0,3.0,4.957,
3.0,5.0,0.0,0.0,366.0,4.0,4.076,0.0
1.0,0.0,0.0,0.0,249.0,2.0,4.961,0.0
2.0,6.0,0.0,0.0,164.0,1.0,0.873,0.0
4.0,2.0,1.0,0.0,575.0,2.0,1.445,0.0
8.0,6.0,1.0,0.0,131.0,2.0,4.965,0.0
3.0,3.0,1.0,0.0,158.0,1.0,4.963,0.0
3.0,0.0,0.0,0.0,151.0,2.0,4.864,1.0
6.0,6.0,0.0,0.0,134.0,1.0,4.958,0.0
4.0,1.0,0.0,0.0,224.0,1.0,4.857,0.0
3.0,0.0,0.0,1.0,243.0,1.0,1.291,0.0
6.0,6.0,1.0,0.0,191.0,1.0,4.857,0.0
2.0,6.0,0.0,0.0,116.0,4.0,1.244,
3.0,2.0,1.0,0.0,108.0,7.0,4.962,
3.0,2.0,0.0,0.0,389.0,1.0,4.859,0.0
4.0,6.0,0.0,0.0,304.0,2.0,4.856,0.0
4.0,4.0,0.0,0.0,54.0,1.0,1.41,1.0
2.0,1.0,1.0,0.0,503.0,1.0,1.313,0.0
7.0,3.0,1.0,0.0,113.0,1.0,4.962,0.0
0.0,1.0,0.0,0.0,271.0,2.0,4.963,0.0
2.0,1.0,0.0,1.0,39.0,1.0,1.25,0.0
2.0,6.0,0.0,0.0,11.0,4.0,4.959,1.0
6.0,6.0,0.0,0.0,113.0,4.0,4.965,
11.0,6.0,0.0,0.0,42.0,2.0,1.266,
3.0,3.0,0.0,0.0,625.0,2.0,4.856,0.0
1.0,1.0,0.0,0.0,112.0,2.0,1.266,0.0
8.0,3.0,0.0,0.0,144.0,2.0,4.857,0.0
5.0,6.0,0.0,0.0,199.0,1.0,0.754,
4.0,3.0,0.0,0.0,497.0,1.0,4.962,0.0
3.0,3.0,0.0,0.0,893.0,1.0,4.021,
1.0,4.0,0.0,0.0,90.0,1.0,4.97,0.0
2.0,6.0,0.0,0.0,64.0,1.0,4.959,0.0
2.0,6.0,0.0,0.0,33.0,1.0,4.021,0.0
4.0,6.0,0.0,0.0,36.0,1.0,4.963,
4.0,4.0,0.0,0.0,146.0,6.0,4.857,0.0
3.0,3.0,0.0,0.0,252.0,2.0,1.266,0.0
2.0,1.0,0.0,2.0,104.0,1.0,1.344,
11.0,1.0,0.0,0.0,123.0,1.0,1.244,0.0
2.0,3.0,0.0,1.0,159.0,1.0,1.313,0.0
1.0,1.0,0.0,0.0,63.0,1.0,4.857,0.0
3.0,3.0,0.0,0.0,176.0,3.0,4.856,0.0
4.0,4.0,1.0,0.0,118.0,3.0,4.962,0.0
1.0,1.0,1.0,1.0,235.0,2.0,1.41,
2.0,6.0,0.0,1.0,139.0,2.0,4.191,
4.0,6.0,0.0,0.0,118.0,4.0,4.962,
3.0,4.0,0.0,0.0,94.0,3.0,4.964,0.0
2.0,6.0,0.0,0.0,187.0,1.0,0.72,0.0
4.0,4.0,1.0,0.0,64.0,1.0,4.961,0.0
2.0,4.0,0.0,0.0,485.0,3.0,4.856,0.0
11.0,1.0,0.0,0.0,390.0,1.0,0.715,0.0
4.0,4.0,1.0,0.0,157.0,3.0,4.076,0.0
3.0,2.0,0.0,0.0,245.0,1.0,4.857,0.0
2.0,6.0,0.0,0.0,59.0,1.0,4.968,0.0
1.0,1.0,1.0,0.0,502.0,1.0,4.856,0.0
2.0,1.0,0.0,0.0,289.0,2.0,0.879,
11.0,1.0,0.0,2.0,100.0,8.0,0.898,0.0
3.0,3.0,0.0,0.0,341.0,1.0,1.291,0.0
2.0,1.0,0.0,0.0,286.0,2.0,1.498,0.0
2.0,3.0,1.0,0.0,24.0,4.0,4.959,
2.0,1.0,0.0,1.0,329.0,2.0,0.904,0.0
2.0,1.0,0.0,0.0,195.0,1.0,4.963,0.0
8.0,6.0,0.0,0.0,94.0,5.0,1.423,0.0
4.0,1.0,0.0,0.0,749.0,2.0,4.021,0.0
2.0,6.0,0.0,0.0,243.0,1.0,1.313,0.0
1.0,3.0,0.0,0.0,259.0,1.0,4.856,1.0
3.0,3.0,1.0,0.0,225.0,3.0,4.86,0.0
4.0,1.0,0.0,0.0,145.0,24.0,4.959,0.0
2.0,6.0,0.0,0.0,1032.0,2.0,4.963,0.0
0.0,6.0,0.0,0.0,237.0,3.0,4.855,
0.0,0.0,0.0,0.0,1435.0,1.0,1.466,
2.0,6.0,0.0,0.0,36.0,1.0,4.153,0.0
8.0,3.0,0.0,0.0,173.0,3.0,4.964,0.0
2.0,6.0,0.0,0.0,145.0,1.0,4.965,0.0
8.0,5.0,0.0,0.0,491.0,2.0,4.86,0.0
4.0,4.0,0.0,1.0,78.0,4.0,1.354,0.0
4.0,4.0,0.0,2.0,731.0,1.0,1.334,0.0
4.0,1.0,0.0,0.0,247.0,1.0,4.857,
6.0,6.0,0.0,1.0,277.0,1.0,0.75,
2.0,6.0,0.0,0.0,72.0,12.0,4.86,
4.0,6.0,0.0,0.0,243.0,2.0,4.964,
7.0,3.0,0.0,0.0,316.0,3.0,4.855,0.0
3.0,3.0,0.0,0.0,129.0,1.0,4.858,0.0
11.0,6.0,0.0,0.0,508.0,1.0,1.043,0.0
11.0,1.0,0.0,0.0,574.0,3.0,0.879,0.0
4.0,1.0,0.0,1.0,310.0,1.0,1.0,1.0
3.0,4.0,0.0,1.0,303.0,3.0,1.266,
3.0,3.0,1.0,0.0,260.0,1.0,4.859,0.0
4.0,4.0,0.0,0.0,647.0,2.0,1.498,0.0
1.0,1.0,0.0,1.0,91.0,2.0,1.41,0.0
4.0,4.0,0.0,0.0,90.0,1.0,4.964,0.0
2.0,6.0,1.0,0.0,122.0,3.0,4.963,0.0
0.0,4.0,0.0,0.0,132.0,1.0,4.153,0.0
3.0,3.0,0.0,0.0,963.0,2.0,4.864,
11.0,5.0,1.0,0.0,567.0,2.0,1.244,0.0
3.0,3.0,0.0,0.0,206.0,1.0,4.96,0.0
4.0,6.0,0.0,0.0,511.0,2.0,4.964,0.0
2.0,6.0,0.0,0.0,438.0,2.0,1.059,0.0
4.0,4.0,0.0,1.0,182.0,1.0,4.021,
2.0,6.0,1.0,0.0,143.0,2.0,4.965,0.0
2.0,6.0,0.0,0.0,97.0,2.0,4.191,0.0
2.0,1.0,0.0,0.0,999.0,2.0,4.96,0.0
2.0,6.0,0.0,0.0,422.0,5.0,4.857,
7.0,1.0,0.0,0.0,235.0,2.0,4.961,0.0
11.0,1.0,0.0,0.0,255.0,1.0,1.299,0.0
2.0,6.0,0.0,1.0,247.0,1.0,1.313,0.0
0.0,4.0,0.0,0.0,222.0,4.0,4.856,0.0
10.0,1.0,0.0,1.0,623.0,1.0,4.191,0.0
4.0,6.0,0.0,0.0,114.0,2.0,4.966,0.0
1.0,1.0,1.0,0.0,18.0,5.0,1.405,0.0
3.0,0.0,1.0,0.0,138.0,1.0,4.962,
3.0,3.0,0.0,1.0,249.0,3.0,1.405,0.0
2.0,1.0,1.0,0.0,641.0,2.0,4.864,0.0
4.0,6.0,1.0,0.0,139.0,1.0,1.435,0.0
4.0,4.0,0.0,0.0,525.0,1.0,1.244,0.0
1.0,1.0,1.0,0.0,25.0,7.0,1.281,0.0
3.0,5.0,0.0,0.0,320.0,4.0,1.281,0.0
1.0,1.0,0.0,0.0,262.0,4.0,4.86,
6.0,6.0,1.0,0.0,419.0,1.0,4.153,0.0
4.0,6.0,0.0,0.0,140.0,7.0,4.964,0.0
4.0,3.0,0.0,0.0,263.0,1.0,1.41,0.0
2.0,6.0,0.0,0.0,31.0,6.0,4.959,0.0
4.0,4.0,0.0,0.0,235.0,2.0,4.96,0.0
1.0,1.0,0.0,0.0,1030.0,1.0,4.857,
4.0,6.0,0.0,1.0,89.0,1.0,1.334,0.0
4.0,6.0,0.0,0.0,113.0,1.0,4.962,0.0
1.0,1.0,1.0,0.0,196.0,2.0,4.857,0.0
3.0,0.0,0.0,0.0,138.0,2.0,4.86,0.0
2.0,6.0,0.0,0.0,360.0,1.0,4.963,0.0
3.0,3.0,1.0,0.0,76.0,9.0,4.076,0.0
8.0,3.0,0.0,0.0,125.0,3.0,4.856,0.0
5.0,0.0,1.0,0.0,780.0,2.0,4.962,0.0
3.0,0.0,0.0,0.0,388.0,2.0,4.958,0.0
2.0,6.0,1.0,0.0,110.0,5.0,4.962,0.0
2.0,6.0,0.0,0.0,165.0,1.0,4.965,0.0
3.0,2.0,0.0,0.0,313.0,2.0,4.866,0.0
0.0,0.0,1.0,0.0,158.0,10.0,4.857,
2.0,1.0,0.0,0.0,323.0,2.0,1.344,
2.0,1.0,0.0,0.0,1298.0,1.0,0.879,0.0
2.0,2.0,0.0,0.0,72.0,1.0,4.021,0.0
4.0,1.0,1.0,0.0,394.0,1.0,1.281,0.0
3.0,1.0,0.0,2.0,342.0,2.0,0.739,0.0
1.0,3.0,0.0,0.0,94.0,3.0,4.857,0.0
6.0,6.0,0.0,0.0,243.0,1.0,1.405,0.0
2.0,1.0,0.0,0.0,250.0,1.0,4.961,0.0
4.0,3.0,0.0,0.0,116.0,1.0,1.405,0.0
4.0,4.0,0.0,0.0,796.0,1.0,4.857,0.0
2.0,6.0,0.0,0.0,489.0,2.0,4.076,1.0
6.0,5.0,0.0,0.0,107.0,1.0,0.778,0.0
3.0,1.0,0.0,0.0,150.0,3.0,1.25,0.0
3.0,0.0,0.0,0.0,247.0,2.0,4.857,0.0
7.0,0.0,0.0,0.0,59.0,1.0,4.191,
4.0,3.0,1.0,0.0,472.0,1.0,4.857,
10.0,4.0,1.0,0.0,19.0,3.0,4.866,0.0
10.0,6.0,0.0,0.0,259.0,3.0,4.961,0.0
6.0,1.0,1.0,0.0,233.0,6.0,4.965,
3.0,3.0,1.0,1.0,208.0,1.0,1.453,
2.0,1.0,0.0,1.0,518.0,2.0,1.445,0.0
1.0,1.0,1.0,0.0,243.0,1.0,4.856,
8.0,3.0,1.0,0.0,139.0,2.0,4.864,0.0
1.0,1.0,0.0,0.0,171.0,1.0,4.962,0.0
4.0,6.0,0.0,0.0,293.0,1.0,4.857,0.0
6.0,1.0,0.0,0.0,178.0,2.0,4.855,0.0
4.0,3.0,1.0,0.0,31.0,22.0,4.968,0.0
2.0,6.0,0.0,0.0,223.0,4.0,4.968,
2.0,1.0,0.0,1.0,1011.0,1.0,4.12,0.0
1.0,3.0,0.0,0.0,16.0,5.0,1.405,0.0
10.0,3.0,0.0,0.0,139.0,2.0,4.858,0.0
2.0,6.0,0.0,0.0,177.0,2.0,1.365,
3.0,6.0,0.0,0.0,585.0,1.0,1.344,0.0
2.0,6.0,0.0,0.0,228.0,1.0,4.076,0.0
5.0,6.0,1.0,0.0,26.0,3.0,4.961,0.0
3.0,3.0,1.0,0.0,201.0,2.0,1.244,
4.0,1.0,0.0,1.0,211.0,2.0,1.405,
11.0,4.0,0.0,0.0,483.0,2.0,1.27,
0.0,0.0,0.0,0.0,95.0,4.0,1.405,0.0
2.0,3.0,0.0,0.0,38.0,6.0,1.291,1.0
2.0,1.0,0.0,0.0,103.0,1.0,4.964,
2.0,6.0,0.0,2.0,158.0,1.0,0.715,0.0
3.0,4.0,0.0,0.0,398.0,1.0,4.968,0.0
2.0,6.0,0.0,2.0,117.0,1.0,0.65,0.0
2.0,6.0,0.0,0.0,156.0,1.0,4.96,0.0
4.0,1.0,0.0,0.0,54.0,29.0,4.962,0.0
1.0,1.0,0.0,0.0,158.0,5.0,4.962,0.0
4.0,4.0,0.0,0.0,230.0,2.0,4.864,0.0
2.0,6.0,0.0,0.0,271.0,2.0,1.531,0.0
2.0,6.0,0.0,0.0,382.0,2.0,4.856,0.0
2.0,6.0,0.0,0.0,306.0,1.0,0.739,0.0
6.0,1.0,0.0,1.0,184.0,1.0,4.076,0.0
1.0,1.0,0.0,0.0,108.0,1.0,1.405,0.0
3.0,0.0,1.0,0.0,488.0,1.0,4.857,
11.0,1.0,0.0,0.0,184.0,1.0,1.266,0.0
2.0,1.0,0.0,0.0,446.0,1.0,1.059,0.0
3.0,3.0,0.0,0.0,165.0,1.0,1.244,0.0
4.0,6.0,0.0,0.0,192.0,1.0,1.266,
4.0,4.0,0.0,0.0,207.0,1.0,4.963,
3.0,3.0,0.0,0.0,115.0,5.0,1.25,0.0
3.0,3.0,0.0,0.0,184.0,3.0,4.963,
0.0,2.0,1.0,0.0,53.0,1.0,4.962,
3.0,2.0,0.0,0.0,389.0,2.0,4.966,0.0
1.0,1.0,0.0,0.0,209.0,2.0,4.864,0.0
4.0,6.0,0.0,0.0,50.0,2.0,4.864,0.0
3.0,0.0,1.0,0.0,60.0,5.0,4.864,0.0
4.0,4.0,0.0,0.0,522.0,1.0,4.961,0.0
4.0,1.0,0.0,0.0,153.0,1.0,4.96,0.0
2.0,1.0,0.0,0.0,103.0,5.0,4.963,1.0
2.0,6.0,0.0,2.0,924.0,2.0,1.262,1.0
3.0,3.0,0.0,0.0,276.0,2.0,4.857,0.0
6.0,6.0,0.0,0.0,638.0,2.0,4.12,0.0
3.0,3.0,0.0,0.0,23.0,1.0,4.858,0.0
2.0,1.0,0.0,0.0,685.0,2.0,1.266,0.0
2.0,1.0,0.0,0.0,316.0,1.0,1.281,0.0
1.0,1.0,0.0,0.0,102.0,1.0,4.857,0.0
4.0,4.0,0.0,0.0,189.0,2.0,4.964,0.0
2.0,1.0,0.0,0.0,172.0,2.0,4.864,0.0
1.0,1.0,0.0,1.0,486.0,1.0,0.898,0.0
7.0,3.0,0.0,0.0,187.0,2.0,4.961,0.0
6.0,6.0,0.0,0.0,443.0,2.0,4.961,0.0
9.0,5.0,1.0,0.0,104.0,3.0,4.965,0.0
2.0,6.0,0.0,0.0,99.0,1.0,0.873,0.0
6.0,6.0,0.0,0.0,165.0,2.0,1.266,0.0
2.0,3.0,0.0,2.0,302.0,1.0,1.281,0.0
2.0,5.0,0.0,0.0,241.0,1.0,0.714,0.0
4.0,1.0,0.0,0.0,193.0,5.0,4.857,0.0
4.0,4.0,1.0,0.0,847.0,10.0,4.968,0.0
2.0,6.0,0.0,1.0,148.0,2.0,1.327,0.0
3.0,0.0,1.0,0.0,66.0,2.0,4.857,0.0
6.0,6.0,0.0,2.0,422.0,1.0,0.72,0.0
4.0,4.0,0.0,0.0,769.0,2.0,4.857,0.0
6.0,6.0,0.0,0.0,269.0,1.0,4.965,
2.0,6.0,0.0,1.0,103.0,1.0,1.266,0.0
10.0,6.0,1.0,0.0,251.0,5.0,4.96,0.0
4.0,4.0,0.0,0.0,233.0,2.0,0.813,
2.0,1.0,1.0,0.0,157.0,5.0,4.86,
2.0,6.0,0.0,0.0,9.0,13.0,4.968,0.0
2.0,6.0,0.0,0.0,359.0,1.0,4.968,0.0
3.0,2.0,0.0,0.0,59.0,3.0,4.961,0.0
10.0,1.0,0.0,0.0,91.0,2.0,0.819,0.0
2.0,5.0,0.0,0.0,165.0,2.0,4.963,0.0
3.0,0.0,1.0,0.0,469.0,2.0,4.859,0.0
2.0,6.0,0.0,0.0,130.0,2.0,4.865,
3.0,4.0,0.0,0.0,192.0,1.0,4.858,0.0
3.0,0.0,1.0,0.0,14.0,11.0,4.857,
1.0,3.0,0.0,0.0,404.0,2.0,4.962,0.0
4.0,6.0,1.0,0.0,605.0,2.0,4.964,1.0
6.0,6.0,0.0,1.0,146.0,1.0,4.076,0.0
4.0,6.0,0.0,0.0,336.0,3.0,4.86,0.0
1.0,1.0,1.0,0.0,222.0,2.0,1.445,0.0
3.0,1.0,0.0,0.0,101.0,1.0,1.313,0.0
3.0,0.0,1.0,0.0,545.0,1.0,4.857,0.0
7.0,4.0,0.0,0.0,109.0,1.0,4.961,0.0
2.0,6.0,0.0,0.0,203.0,4.0,4.963,0.0
4.0,4.0,0.0,0.0,135.0,3.0,4.864,
2.0,6.0,0.0,0.0,126.0,1.0,4.968,0.0
2.0,6.0,0.0,0.0,54.0,7.0,4.12,0.0
2.0,6.0,0.0,0.0,153.0,1.0,4.856,0.0
2.0,1.0,0.0,0.0,469.0,3.0,4.857,0.0
10.0,6.0,0.0,0.0,216.0,1.0,4.968,
2.0,6.0,0.0,0.0,52.0,1.0,1.291,
1.0,3.0,1.0,0.0,198.0,1.0,4.857,1.0
3.0,3.0,0.0,0.0,925.0,1.0,1.266,0.0
1.0,1.0,0.0,0.0,116.0,1.0,4.963,1.0
2.0,1.0,0.0,0.0,289.0,1.0,4.961,0.0
3.0,1.0,0.0,0.0,209.0,2.0,4.857,
4.0,6.0,0.0,0.0,642.0,1.0,4.957,0.0
3.0,3.0,0.0,0.0,25.0,1.0,4.855,0.0
4.0,5.0,1.0,0.0,988.0,5.0,4.962,0.0
2.0,6.0,0.0,2.0,765.0,2.0,0.903,0.0
2.0,6.0,0.0,1.0,779.0,2.0,4.12,0.0
0.0,0.0,1.0,0.0,221.0,5.0,4.962,0.0
4.0,4.0,0.0,1.0,68.0,1.0,1.313,0.0
9.0,0.0,0.0,0.0,547.0,12.0,4.961,0.0
4.0,6.0,0.0,0.0,797.0,2.0,4.964,
2.0,6.0,1.0,0.0,28.0,13.0,4.963,0.0
3.0,3.0,0.0,1.0,98.0,2.0,1.244,0.0
4.0,1.0,0.0,2.0,260.0,1.0,0.788,
2.0,5.0,1.0,0.0,213.0,2.0,4.857,0.0
7.0,0.0,0.0,0.0,187.0,6.0,0.87,0.0
4.0,6.0,0.0,0.0,205.0,2.0,4.964,1.0
3.0,3.0,1.0,0.0,46.0,1.0,4.857,0.0
3.0,0.0,1.0,0.0,763.0,2.0,4.86,0.0
2.0,1.0,1.0,0.0,104.0,3.0,4.857,0.0
4.0,4.0,0.0,0.0,384.0,1.0,0.803,0.0
7.0,0.0,0.0,0.0,284.0,1.0,1.26,
2.0,1.0,0.0,0.0,67.0,2.0,4.96,0.0
4.0,4.0,0.0,0.0,100.0,2.0,0.869,0.0
11.0,1.0,0.0,2.0,234.0,1.0,1.029,0.0
5.0,0.0,0.0,0.0,165.0,2.0,4.961,0.0
3.0,2.0,0.0,0.0,99.0,3.0,4.191,
4.0,3.0,0.0,0.0,119.0,1.0,4.962,0.0
8.0,4.0,0.0,1.0,775.0,5.0,1.354,0.0
2.0,6.0,0.0,0.0,80.0,1.0,1.259,0.0
2.0,6.0,0.0,1.0,49.0,2.0,1.244,
6.0,6.0,0.0,0.0,383.0,1.0,4.857,
2.0,6.0,0.0,0.0,243.0,6.0,4.857,
6.0,6.0,0.0,0.0,83.0,7.0,4.965,0.0
0.0,1.0,0.0,0.0,84.0,1.0,1.266,0.0
2.0,1.0,1.0,0.0,162.0,3.0,4.857,
9.0,5.0,1.0,0.0,52.0,11.0,4.964,
6.0,6.0,0.0,0.0,92.0,2.0,4.965,
3.0,0.0,0.0,0.0,932.0,3.0,4.86,0.0
2.0,1.0,0.0,0.0,125.0,8.0,4.962,0.0
4.0,6.0,0.0,0.0,239.0,1.0,4.964,0.0
5.0,0.0,0.0,1.0,1020.0,3.0,0.959,0.0
5.0,1.0,0.0,0.0,268.0,3.0,4.021,0.0
2.0,1.0,0.0,0.0,1293.0,4.0,4.963,0.0
5.0,0.0,0.0,0.0,245.0,5.0,0.717,0.0
4.0,6.0,0.0,0.0,275.0,1.0,4.191,0.0
6.0,6.0,0.0,0.0,172.0,3.0,1.281,
5.0,0.0,0.0,1.0,317.0,1.0,0.898,0.0
2.0,5.0,1.0,0.0,599.0,1.0,4.961,0.0
5.0,0.0,0.0,0.0,290.0,2.0,1.25,0.0
2.0,1.0,1.0,0.0,275.0,2.0,1.327,0.0
8.0,6.0,0.0,0.0,185.0,1.0,4.963,0.0
3.0,0.0,1.0,0.0,99.0,1.0,4.964,0.0
4.0,6.0,0.0,1.0,141.0,2.0,1.415,
4.0,4.0,0.0,0.0,414.0,6.0,4.957,0.0
4.0,6.0,0.0,0.0,131.0,12.0,1.811,0.0
11.0,5.0,0.0,0.0,288.0,2.0,4.191,0.0
2.0,6.0,0.0,0.0,258.0,3.0,4.966,
2.0,1.0,0.0,2.0,107.0,2.0,0.77,0.0
11.0,6.0,0.0,0.0,191.0,1.0,1.268,
2.0,6.0,1.0,0.0,109.0,2.0,4.963,0.0
4.0,4.0,0.0,0.0,98.0,1.0,4.964,0.0
3.0,5.0,1.0,0.0,377.0,2.0,4.96,0.0
11.0,1.0,0.0,1.0,136.0,1.0,0.881,0.0
2.0,6.0,0.0,0.0,103.0,2.0,4.963,0.0
5.0,5.0,0.0,0.0,269.0,2.0,4.966,0.0
2.0,1.0,0.0,0.0,139.0,1.0,4.965,0.0
8.0,0.0,1.0,0.0,164.0,3.0,4.961,0.0
6.0,6.0,0.0,0.0,85.0,1.0,4.963,0.0
3.0,3.0,1.0,0.0,71.0,2.0,4.076,0.0
3.0,0.0,1.0,0.0,519.0,3.0,4.955,0.0
6.0,1.0,0.0,0.0,226.0,3.0,4.958,0.0
2.0,1.0,0.0,1.0,154.0,1.0,1.262,
3.0,3.0,0.0,0.0,87.0,1.0,4.859,0.0
3.0,3.0,0.0,0.0,138.0,1.0,4.961,0.0
0.0,6.0,0.0,0.0,71.0,2.0,4.86,0.0
4.0,4.0,0.0,0.0,71.0,1.0,4.859,0.0
3.0,3.0,0.0,0.0,373.0,2.0,0.883,0.0
1.0,0.0,1.0,0.0,80.0,4.0,4.864,0.0
4.0,6.0,0.0,0.0,180.0,2.0,1.52,0.0
4.0,4.0,0.0,0.0,126.0,1.0,4.857,0.0
6.0,6.0,0.0,1.0,155.0,1.0,4.191,0.0
0.0,1.0,0.0,0.0,64.0,2.0,4.962,
2.0,6.0,0.0,0.0,121.0,4.0,4.967,0.0
4.0,6.0,0.0,0.0,191.0,1.0,4.966,0.0
1.0,1.0,0.0,0.0,250.0,2.0,1.405,
10.0,3.0,0.0,1.0,238.0,2.0,1.299,0.0
1.0,1.0,0.0,0.0,468.0,8.0,4.865,0.0
2.0,6.0,0.0,0.0,280.0,7.0,4.963,0.0
4.0,6.0,0.0,0.0,259.0,2.0,4.964,0.0
2.0,6.0,0.0,1.0,165.0,1.0,1.266,0.0
2.0,6.0,0.0,0.0,178.0,1.0,1.423,0.0
8.0,6.0,1.0,1.0,217.0,3.0,1.299,0.0
3.0,3.0,0.0,0.0,202.0,1.0,0.714,0.0
2.0,1.0,0.0,0.0,155.0,3.0,4.961,0.0
6.0,6.0,0.0,0.0,76.0,17.0,4.963,0.0
2.0,6.0,0.0,0.0,210.0,1.0,4.856,0.0
2.0,6.0,0.0,0.0,247.0,1.0,1.423,0.0
4.0,4.0,0.0,1.0,215.0,1.0,1.268,0.0
4.0,6.0,0.0,0.0,42.0,2.0,4.963,0.0
3.0,0.0,1.0,0.0,57.0,1.0,4.96,0.0
2.0,1.0,0.0,1.0,113.0,1.0,0.773,0.0
8.0,6.0,0.0,0.0,64.0,3.0,0.829,0.0
3.0,2.0,1.0,1.0,182.0,2.0,1.334,0.0
7.0,2.0,1.0,0.0,76.0,1.0,4.153,0.0
3.0,0.0,1.0,0.0,633.0,1.0,4.963,
2.0,6.0,0.0,0.0,107.0,2.0,0.714,0.0
4.0,4.0,1.0,0.0,150.0,2.0,4.866,0.0
3.0,1.0,0.0,1.0,126.0,2.0,1.244,0.0
7.0,6.0,0.0,0.0,145.0,1.0,4.076,
2.0,6.0,0.0,2.0,176.0,2.0,0.682,0.0
8.0,6.0,0.0,1.0,178.0,1.0,0.846,0.0
3.0,0.0,0.0,0.0,240.0,2.0,4.866,0.0
5.0,1.0,0.0,2.0,162.0,1.0,0.642,
3.0,0.0,1.0,0.0,159.0,1.0,4.86,0.0
3.0,3.0,1.0,0.0,136.0,1.0,4.856,0.0
2.0,1.0,0.0,1.0,302.0,2.0,1.41,0.0
2.0,6.0,0.0,0.0,130.0,1.0,4.963,0.0
4.0,4.0,0.0,0.0,280.0,3.0,4.856,
6.0,1.0,0.0,0.0,96.0,3.0,4.962,
11.0,1.0,0.0,0.0,153.0,1.0,4.961,0.0
7.0,6.0,1.0,0.0,729.0,2.0,4.857,0.0
1.0,1.0,0.0,0.0,274.0,1.0,1.299,0.0
3.0,2.0,1.0,0.0,149.0,1.0,4.855,0.0
3.0,2.0,1.0,0.0,67.0,1.0,1.299,0.0
7.0,1.0,1.0,0.0,694.0,2.0,4.857,0.0
2.0,1.0,0.0,0.0,87.0,1.0,4.96,
4.0,6.0,0.0,2.0,246.0,1.0,0.677,0.0
3.0,5.0,1.0,0.0,828.0,1.0,4.864,0.0
4.0,6.0,0.0,0.0,68.0,1.0,4.968,0.0
4.0,2.0,0.0,0.0,716.0,3.0,4.961,0.0
2.0,1.0,1.0,0.0,7.0,12.0,1.291,0.0
8.0,1.0,1.0,0.0,364.0,2.0,1.281,0.0
3.0,3.0,0.0,0.0,763.0,1.0,1.313,0.0
6.0,6.0,0.0,0.0,94.0,1.0,4.12,
3.0,0.0,1.0,0.0,73.0,1.0,4.963,0.0
4.0,4.0,0.0,0.0,148.0,1.0,4.857,
8.0,6.0,0.0,0.0,199.0,2.0,4.857,0.0
3.0,6.0,0.0,0.0,362.0,3.0,4.965,0.0
3.0,5.0,0.0,0.0,1000.0,1.0,4.962,0.0
4.0,4.0,0.0,1.0,180.0,1.0,4.12,0.0
2.0,6.0,0.0,1.0,90.0,1.0,1.344,
2.0,6.0,0.0,1.0,110.0,2.0,0.889,0.0
3.0,0.0,1.0,1.0,145.0,1.0,1.405,0.0
2.0,1.0,1.0,0.0,28.0,4.0,4.959,0.0
6.0,6.0,0.0,0.0,447.0,1.0,1.354,0.0
0.0,3.0,0.0,0.0,898.0,5.0,4.96,0.0
2.0,6.0,0.0,1.0,151.0,1.0,1.266,0.0
2.0,1.0,1.0,0.0,182.0,3.0,4.857,0.0
3.0,3.0,0.0,0.0,265.0,1.0,4.86,0.0
