age,job_num,marital_num,education_num,default_num,housing_num,loan_num,poutcome_num,duration,campaign,euribor3m
42,6,0,6,0,0,0,0,168,8,4.958
48,1,0,3,0,1,0,0,107,4,4.963
56,5,2,1,0,1,0,0,11,10,4.968
42,8,0,4,0,1,0,0,214,4,4.958
53,3,0,0,0,0,0,0,627,1,4.866
39,3,0,3,0,0,0,0,129,3,1.334
44,1,1,1,0,1,1,0,277,4,4.12
34,3,0,2,1,1,0,0,126,4,4.961
22,11,1,5,0,1,0,2,171,2,0.682
30,2,0,6,0,0,0,0,84,2,4.957
64,5,0,1,0,1,0,0,111,1,1.4
49,2,0,1,0,0,0,0,15,13,4.963
44,10,0,6,0,1,0,0,1034,2,1.405
28,3,1,0,1,1,0,0,321,3,4.961
40,0,2,3,0,1,0,0,144,1,4.968
49,2,2,6,0,1,0,1,164,1,1.313
32,3,1,3,0,1,0,0,75,2,4.076
33,3,0,2,0,0,0,0,1183,1,4.857
59,10,0,5,0,0,0,0,242,2,4.864
48,3,2,4,0,1,0,1,219,1,4.191
40,4,0,6,0,1,0,0,140,2,4.964
49,3,0,2,0,0,0,0,139,2,4.963
28,4,0,4,0,1,0,0,249,2,4.962
58,5,0,0,1,0,0,0,139,1,4.965
29,2,1,6,0,1,0,0,51,3,1.281
48,2,1,6,0,1,1,0,265,4,4.961
51,6,0,6,0,0,1,0,110,1,4.962
30,4,0,1,0,1,0,0,212,6,4.86
52,10,0,3,1,0,0,0,267,4,4.857
28,8,1,6,0,0,0,0,77,1,4.855
31,2,1,6,0,1,1,0,207,4,4.963
31,1,0,1,0,1,0,0,354,1,4.96
38,3,0,3,0,1,0,0,75,1,1.313
53,4,2,4,0,1,0,0,56,1,1.25
27,3,1,1,0,1,0,1,185,5,0.846
35,2,1,6,0,1,0,0,547,6,4.963
27,2,0,6,0,0,1,1,86,1,1.264
55,3,0,3,1,0,0,0,23,2,4.959
61,2,0,6,0,1,1,0,266,5,1.406
29,2,0,6,0,0,0,0,37,1,4.963
39,4,0,6,0,1,1,0,63,2,4.963
32,4,0,6,0,1,0,0,402,1,4.968
46,6,0,6,0,0,0,0,517,1,4.965
57,1,2,1,0,1,0,0,312,2,4.858
37,4,1,6,0,1,0,0,117,3,4.961
24,1,1,1,0,1,0,2,355,1,0.884
29,4,1,6,0,0,1,0,222,1,1.405
26,4,0,4,0,1,0,0,277,2,4.966
47,2,2,4,0,0,0,1,104,1,4.191
35,4,0,6,0,1,0,0,371,2,4.859
73,5,0,0,0,2,2,1,160,3,0.821
30,3,0,3,0,0,1,0,27,16,4.963
72,5,0,2,0,1,0,0,143,1,0.881
26,0,0,0,0,1,0,0,149,2,4.96
32,2,2,6,0,0,0,0,197,5,4.964
51,2,1,6,0,0,0,0,163,5,4.962
30,0,1,6,0,0,0,0,103,2,0.878
45,3,0,2,0,0,0,0,834,3,4.076
36,2,1,1,1,1,0,0,16,3,4.959
53,4,0,4,0,1,0,0,144,1,4.968
33,3,0,3,0,1,0,0,76,2,4.859
45,3,2,0,0,0,0,0,197,4,1.405
36,2,1,1,0,1,0,0,193,6,4.86
53,9,0,0,1,0,0,0,124,4,4.964
36,6,0,6,0,0,1,0,93,4,4.963
56,3,0,0,1,1,0,0,335,2,4.961
37,0,1,1,0,1,0,0,165,1,1.266
37,2,0,6,1,1,0,0,244,1,4.968
34,3,0,2,0,0,1,0,1576,3,4.865
29,2,0,1,0,0,0,1,315,2,1.291
68,5,0,6,0,1,1,0,145,2,1.27
45,1,2,1,1,0,0,0,166,12,4.857
38,3,2,5,0,0,0,0,258,3,4.856
59,2,0,6,0,1,1,0,215,3,4.864
42,8,0,6,1,1,0,0,91,2,4.966
38,3,0,2,1,1,1,0,213,2,4.021
26,3,0,0,0,0,0,0,94,1,4.962
51,10,1,3,0,0,1,1,89,1,1.334
56,6,0,6,0,1,1,0,136,1,4.858
30,6,1,1,0,0,0,0,1288,2,4.961
29,3,0,5,0,0,0,0,251,3,4.96
51,4,0,4,0,1,0,0,1226,3,0.899
35,4,0,4,0,1,0,0,272,1,1.466
57,2,0,1,0,0,0,0,958,2,4.97
43,3,1,1,0,0,0,0,504,2,1.25
32,2,1,6,0,0,0,0,65,2,4.076
33,2,0,6,0,1,0,0,239,2,4.855
44,4,0,1,0,1,1,0,491,3,4.962
30,3,2,1,1,0,0,1,848,1,1.334
28,1,1,1,0,0,0,0,124,1,4.962
57,6,0,6,0,0,0,0,632,1,4.961
29,2,1,6,1,0,0,0,140,2,4.966
48,1,0,1,0,1,0,0,71,1,4.153
38,4,1,5,0,0,0,0,337,2,4.962
33,6,1,6,0,1,0,0,72,1,4.957
43,4,0,6,0,1,0,0,134,4,4.963
56,1,0,1,1,0,0,0,135,3,4.857
27,3,1,1,0,1,0,2,148,2,1.281
31,10,1,3,0,0,0,0,185,6,4.856
44,2,0,6,0,1,0,0,460,4,4.962
55,4,0,6,0,0,0,0,126,1,4.961
47,1,1,1,0,0,0,0,37,3,4.855
32,4,1,6,0,1,0,0,269,2,4.857
49,10,0,0,1,1,1,0,222,2,4.856
42,10,0,3,0,0,0,0,122,3,0.742
31,4,0,4,1,1,0,0,84,2,4.965
31,1,2,1,0,1,0,0,172,1,4.96
56,2,2,6,0,0,0,0,149,4,4.021
54,3,2,0,0,0,0,0,208,1,4.857
53,3,2,0,1,1,0,0,385,1,4.857
48,7,0,1,1,1,1,0,283,6,4.857
41,2,0,6,0,0,0,0,85,5,4.964
46,1,0,1,0,1,0,1,417,2,1.445
37,3,0,2,0,0,0,0,131,1,0.73
41,4,0,4,0,0,0,2,526,2,1.039
34,2,1,1,0,1,0,0,191,3,4.961
35,0,1,0,1,1,0,2,66,2,4.12
41,4,1,4,0,1,0,0,294,3,4.86
49,7,0,1,0,0,0,1,169,1,0.768
34,10,0,5,0,1,0,0,98,1,4.965
44,2,1,6,1,1,0,0,18,6,4.959
43,2,0,1,0,0,0,0,74,2,4.962
55,2,0,1,0,0,0,0,129,6,4.857
57,2,2,1,0,0,0,0,162,1,4.857
45,3,0,0,0,2,2,0,93,1,4.856
37,2,0,6,0,1,0,0,125,3,4.961
31,2,1,1,0,0,0,0,52,2,4.963
49,4,0,5,0,0,0,0,378,1,1.405
30,4,2,1,0,0,0,0,205,3,4.965
25,2,1,3,0,0,0,0,39,8,4.968
31,2,0,6,0,1,1,0,64,1,4.153
50,2,0,6,0,1,0,2,183,1,0.714
26,10,0,4,0,1,0,0,113,1,4.962
23,4,1,6,0,1,0,0,116,1,0.861
29,3,0,3,0,1,0,1,29,2,1.291
47,3,0,0,0,1,1,0,386,2,4.856
27,3,1,6,0,0,0,0,722,2,0.715
64,5,0,1,0,1,0,1,79,4,0.714
38,3,0,3,0,1,0,0,217,9,4.957
32,2,1,6,0,0,0,0,132,2,4.963
25,1,1,4,0,1,0,0,18,3,4.866
40,4,0,4,1,1,1,0,115,1,4.965
30,10,0,1,0,1,0,0,410,1,4.859
39,4,2,4,0,1,0,0,1134,1,4.968
28,1,1,1,0,0,0,0,290,3,4.864
31,8,1,6,0,1,0,1,113,2,4.191
27,2,1,3,0,1,0,0,105,2,4.856
42,2,1,1,0,0,0,0,377,2,1.405
53,3,0,0,1,0,0,0,527,1,4.961
49,10,2,3,0,1,0,0,427,2,1.25
55,5,0,1,0,1,0,0,591,5,4.857
33,2,1,6,0,1,0,0,76,2,4.856
51,6,0,1,1,1,0,0,397,1,1.344
32,2,1,6,0,1,1,0,195,1,1.327
28,8,1,6,0,1,1,0,187,2,1.266
49,4,2,3,1,1,0,0,185,1,4.857
49,2,2,1,0,0,0,0,370,1,4.961
33,3,0,3,0,0,0,1,99,1,0.881
45,4,0,4,0,0,0,0,17,10,4.963
34,4,0,4,0,0,0,0,123,1,0.861
47,4,0,4,1,1,0,0,53,1,1.405
30,1,0,4,1,1,0,0,263,1,4.856
40,2,0,6,1,1,0,0,417,1,4.865
27,4,1,3,0,0,1,0,335,2,1.445
39,2,1,6,0,0,1,0,364,3,4.86
34,2,1,6,0,0,0,1,139,6,4.021
38,8,0,3,1,1,0,0,73,1,4.964
48,1,0,1,0,0,0,0,788,2,4.857
25,3,0,3,1,0,0,0,11,7,4.959
29,4,1,1,0,0,0,0,26,9,4.963
28,7,1,1,0,1,0,0,203,1,4.956
44,3,0,2,1,0,0,0,304,4,4.958
41,2,2,6,0,0,0,0,101,3,0.793
54,5,0,3,0,1,0,0,217,1,4.86
37,1,0,3,1,1,0,0,211,1,1.281
43,1,0,2,0,1,0,0,158,1,4.021
57,4,0,1,0,1,0,0,99,1,1.415
56,2,0,1,1,0,0,0,120,4,4.957
43,1,0,2,1,1,1,0,228,1,4.962
53,3,0,3,1,1,0,0,267,1,4.855
44,3,0,0,1,0,0,0,425,2,4.965
44,2,0,6,0,1,0,0,331,1,0.809
43,2,0,6,0,1,0,0,689,2,1.531
35,2,0,6,0,1,1,0,73,2,0.803
56,5,0,0,0,0,0,0,57,4,4.962
38,3,0,3,1,2,2,0,430,1,4.967
71,0,0,5,0,1,0,1,122,2,1.259
28,3,0,3,1,0,1,0,17,5,4.959
32,4,0,1,0,1,0,0,599,3,4.963
27,3,1,4,0,1,0,0,3284,1,4.912
32,2,1,6,0,1,0,0,460,2,4.966
53,3,0,2,0,1,1,0,208,2,1.405
28,1,0,1,0,1,0,0,176,4,4.856
48,1,0,0,0,0,0,1,17,5,1.344
33,2,1,1,1,1,0,0,68,2,4.858
55,5,0,0,1,0,1,0,599,4,4.961
28,2,0,6,0,1,0,1,73,1,1.26
34,4,0,4,0,1,0,0,189,1,4.966
42,2,0,6,0,0,0,0,1142,5,4.968
79,5,0,0,0,0,1,0,149,1,0.72
29,2,1,6,0,0,0,0,298,4,1.41
39,8,0,3,1,0,0,0,233,1,4.857
43,2,0,6,0,1,1,0,146,2,1.262
41,2,0,6,0,0,0,0,51,1,4.963
53,1,0,1,1,1,0,0,107,1,4.857
77,5,2,5,0,1,0,0,178,1,1.614
38,1,0,1,0,0,0,0,905,3,4.957
33,8,0,3,0,1,0,0,107,3,4.961
54,0,0,0,0,0,0,0,196,1,4.962
59,8,0,3,0,1,0,0,160,3,4.965
33,4,2,4,0,1,0,0,110,2,4.857
30,2,1,6,0,0,0,0,64,3,4.962
38,1,1,3,0,1,0,0,193,1,4.86
42,4,2,4,0,1,0,0,72,2,4.965
31,3,0,3,0,1,0,0,208,1,4.96
46,4,2,6,0,1,0,0,223,2,4.962
42,7,0,1,1,0,0,0,89,1,4.959
44,6,0,1,1,0,0,0,137,1,4.962
51,2,0,1,1,1,0,0,359,1,4.856
30,2,1,6,0,0,0,1,197,1,1.25
38,2,2,6,0,0,0,0,79,3,1.299
35,1,1,1,0,1,0,1,185,2,1.281
47,8,0,0,1,2,2,0,72,8,4.864
53,3,0,5,0,0,1,0,821,1,4.962
56,4,0,6,0,0,0,0,162,3,4.076
29,2,1,6,0,1,1,0,1222,2,4.021
38,3,2,1,0,0,0,0,294,1,4.962
47,6,2,6,0,1,0,0,181,1,4.857
23,3,1,1,0,1,0,0,248,6,0.71
34,6,0,6,0,1,0,0,111,3,1.26
31,1,1,1,0,1,0,0,543,12,4.86
40,2,1,6,0,0,0,0,183,3,4.964
43,2,0,6,0,1,1,0,297,7,4.968
25,1,1,1,0,0,0,0,322,2,4.96
31,3,0,1,0,1,1,0,184,4,1.291
26,2,1,1,0,2,2,0,92,3,4.961
25,8,1,6,0,0,0,0,217,5,4.857
37,2,0,1,0,1,0,1,439,2,1.479
49,3,0,3,1,1,0,0,60,1,4.963
49,1,0,1,1,2,2,0,71,2,4.857
65,5,0,0,0,1,1,2,190,1,0.985
56,3,0,0,1,1,0,0,112,7,4.858
37,1,0,1,0,0,0,1,108,2,1.299
21,2,1,1,0,0,0,0,97,2,1.365
47,1,0,1,1,1,0,0,127,1,4.856
33,2,0,6,1,1,0,0,386,2,4.076
50,3,1,3,1,1,0,0,307,2,4.857
52,4,0,3,0,1,0,0,1666,1,4.857
46,0,2,0,1,1,0,0,259,1,4.961
49,3,0,0,1,1,0,0,147,1,4.859
25,3,1,0,0,1,0,0,247,1,4.855
57,3,0,2,1,1,0,0,168,4,1.291
34,1,1,1,0,0,0,1,62,2,4.191
32,3,0,3,0,0,0,0,90,5,4.857
34,2,0,6,0,1,1,0,80,3,4.963
39,2,0,6,0,0,0,0,614,3,1.291
29,3,1,3,0,1,0,0,15,7,1.281
43,4,0,4,0,0,0,0,75,3,4.076
46,4,0,5,0,1,0,0,70,1,4.963
31,4,1,5,0,2,2,0,177,3,4.957
42,4,0,3,0,1,0,0,88,3,4.857
30,11,1,6,0,1,1,0,358,1,4.968
53,4,0,4,1,0,0,0,69,1,4.962
24,2,1,1,0,0,1,0,210,5,4.961
53,4,0,5,0,0,0,0,40,1,4.866
36,2,0,6,1,1,0,0,361,4,4.963
29,3,1,3,0,0,0,1,364,2,1.281
49,3,2,5,1,0,0,0,92,1,4.957
32,3,0,0,1,1,1,0,419,2,4.96
24,3,1,1,0,0,0,0,234,10,0.645
42,3,0,3,0,0,1,0,141,1,1.266
32,4,0,6,0,1,1,0,89,3,4.965
27,2,1,4,0,1,0,0,1061,4,4.962
31,2,1,6,0,1,0,0,274,2,1.354
44,2,0,6,0,1,0,0,98,1,4.859
27,2,1,6,0,0,0,0,160,1,1.264
52,5,0,6,0,0,0,0,51,1,4.021
26,2,2,3,0,0,0,0,489,3,4.96
46,7,2,3,0,1,0,0,231,2,4.864
36,1,0,1,0,0,0,0,211,1,4.963
35,2,1,6,0,1,0,0,227,3,1.344
28,3,0,0,0,1,0,0,98,2,1.334
29,2,0,6,0,1,0,0,184,1,4.957
38,4,0,4,0,0,0,0,119,1,1.757
55,6,0,6,0,1,1,0,411,3,4.857
45,7,2,0,0,0,1,0,416,1,0.884
38,3,1,5,1,0,1,0,70,2,4.856
34,3,0,3,0,1,0,0,1412,4,4.961
70,0,2,0,0,1,0,0,161,1,0.75
60,2,0,4,0,1,0,0,324,2,4.858
36,2,1,6,0,1,0,1,104,3,1.291
37,2,1,6,0,1,0,0,94,7,4.962
57,0,0,0,0,1,0,0,381,3,4.966
39,3,0,2,0,1,0,0,269,3,4.855
57,9,0,5,1,0,0,0,211,1,4.857
60,5,0,1,0,0,0,0,155,1,4.855
30,1,0,2,0,1,0,0,129,2,4.962
39,2,0,1,0,0,0,0,211,4,4.857
50,10,0,4,0,1,1,0,184,1,4.968
44,3,0,4,0,2,2,0,189,2,4.857
20,11,1,5,0,1,0,0,81,3,0.646
35,2,0,6,0,1,0,0,511,2,4.963
36,6,0,6,1,1,1,0,508,4,4.964
33,2,1,6,0,1,1,0,187,1,1.614
32,6,1,6,0,1,1,0,66,2,4.191
47,1,0,1,1,0,0,0,281,1,4.856
33,2,1,4,0,0,0,0,122,1,4.961
27,4,0,4,0,1,1,0,324,2,4.962
40,4,0,4,0,2,2,0,139,7,4.965
41,3,2,3,0,1,0,0,380,1,1.244
55,2,0,1,0,0,0,2,229,1,0.802
46,3,0,2,1,0,1,0,166,1,4.963
36,3,0,0,0,1,1,0,558,1,1.266
40,3,0,5,0,0,0,0,114,2,4.857
31,4,1,1,1,1,1,0,17,6,1.244
38,4,1,6,0,0,0,0,135,7,0.898
59,5,2,0,1,1,0,0,39,2,4.959
47,3,2,0,0,0,0,0,140,3,4.865
48,3,0,3,0,1,1,0,189,2,1.334
45,3,0,3,0,2,2,0,182,2,1.405
37,3,1,1,0,1,0,0,416,8,4.96
47,2,0,1,1,1,0,0,247,4,4.957
48,6,0,6,0,0,1,1,591,1,4.021
44,2,0,6,0,1,0,2,192,3,0.735
45,3,0,2,1,1,0,0,696,2,4.191
29,2,1,6,0,0,1,0,582,2,4.958
51,0,0,1,1,1,1,0,454,1,4.957
48,4,0,4,1,0,0,0,142,7,4.86
55,1,0,1,0,0,0,1,336,1,1.244
65,5,0,1,0,1,1,0,97,2,0.861
47,6,0,1,0,1,0,0,86,2,4.12
44,3,0,2,0,0,0,0,67,2,4.965
53,0,0,5,0,1,0,0,152,2,4.965
39,3,0,2,0,1,0,0,391,2,4.076
36,2,0,6,0,1,0,0,197,5,4.962
34,3,0,3,0,1,0,1,311,3,1.334
34,2,1,6,0,0,1,0,230,3,4.97
37,2,0,6,0,0,0,0,225,2,0.854
38,3,0,2,1,1,0,0,353,1,4.963
29,4,1,6,0,0,0,0,68,2,1.244
56,6,2,6,0,1,0,0,118,2,4.86
30,4,1,6,0,1,0,0,218,2,4.96
38,4,0,6,0,1,0,1,78,2,1.244
40,2,0,1,0,1,0,0,160,1,1.365
50,3,1,3,1,0,0,0,165,1,4.859
28,4,1,6,1,0,0,0,354,17,4.959
47,6,0,0,1,1,0,0,219,1,4.858
43,2,1,1,0,1,0,1,192,2,1.405
80,5,0,0,0,0,0,2,213,3,0.649
19,11,1,3,0,0,0,0,43,3,1.453
57,9,0,2,0,0,0,0,64,1,1.059
67,5,2,0,0,1,0,1,218,1,1.008
44,1,0,1,0,1,0,1,240,1,1.479
46,2,2,6,0,1,1,1,184,2,4.12
27,2,1,1,0,1,0,0,5,3,4.968
24,11,1,1,0,0,0,1,136,1,0.873
31,6,1,6,0,0,0,0,143,1,4.957
32,4,0,4,0,1,0,0,220,2,4.864
31,3,1,3,0,1,0,0,184,2,4.963
38,3,0,2,1,0,0,0,14,1,4.864
49,3,0,0,1,0,0,0,252,1,4.857
25,2,1,1,0,0,0,0,67,1,4.963
45,0,0,0,0,0,0,0,188,5,4.964
35,2,1,4,1,1,0,0,352,4,4.857
31,2,0,1,0,1,0,1,269,2,0.722
57,0,2,0,0,1,1,0,205,2,4.857
34,4,0,4,0,0,0,0,88,3,4.963
41,8,0,6,0,1,0,0,113,2,4.963
50,1,0,5,1,0,0,0,521,1,4.856
30,3,0,1,0,0,0,0,301,1,4.864
38,1,0,1,0,0,0,0,510,3,4.864
34,3,0,3,0,0,0,0,427,1,4.857
41,3,0,0,1,0,0,0,132,2,4.864
35,3,0,0,0,0,1,1,285,2,1.299
56,0,2,0,1,0,0,0,86,1,4.857
31,4,0,6,0,0,0,0,52,3,4.966
56,3,0,0,1,1,0,0,508,1,4.963
64,4,0,4,0,1,0,0,65,2,1.445
34,4,0,4,0,1,1,0,44,1,1.629
28,8,1,6,0,1,0,0,57,1,1.334
79,5,0,3,0,0,0,0,126,1,0.668
41,4,0,4,0,1,0,0,394,2,0.771
40,4,0,4,0,1,0,0,373,2,4.857
57,1,0,1,1,1,0,0,157,1,1.405
26,3,1,1,0,0,0,0,124,3,4.962
47,0,1,4,0,1,0,2,67,1,1.215
27,3,0,3,1,1,0,0,294,2,1.405
42,2,0,4,0,1,0,0,216,2,4.12
59,5,2,0,1,0,0,0,273,2,4.857
50,3,0,0,0,0,0,0,251,2,1.327
41,3,0,5,0,0,0,0,226,1,4.96
44,3,0,0,0,1,0,0,214,1,4.957
50,10,0,5,0,0,0,0,42,2,4.967
35,1,2,1,0,0,0,0,122,3,4.857
45,1,2,1,0,0,0,1,71,2,4.076
54,5,0,1,0,1,1,0,1992,2,4.955
57,3,0,0,0,0,0,0,19,4,4.959
32,3,0,1,0,0,0,0,259,2,4.963
45,3,1,3,0,0,0,1,845,1,0.742
50,3,0,0,0,1,0,0,186,2,4.961
42,3,0,3,0,1,1,0,102,1,4.947
46,6,0,2,0,1,1,0,26,1,1.299
36,4,0,4,0,1,0,0,167,1,4.962
37,4,0,4,0,1,1,2,395,1,0.644
36,2,0,6,0,1,1,0,1669,2,4.962
55,0,0,0,0,0,0,0,469,7,4.957
35,3,0,0,1,1,0,0,15,13,4.857
32,7,0,6,0,1,0,0,97,4,4.964
31,4,1,1,0,1,1,0,428,1,4.966
32,6,0,6,0,0,0,0,203,1,4.076
33,2,1,6,0,0,0,0,35,3,4.963
26,2,0,1,0,0,0,0,428,1,0.767
32,4,0,4,0,0,0,0,167,2,4.96
46,4,0,6,0,0,0,0,566,7,1.259
21,11,1,1,0,0,0,0,24,7,4.959
57,4,0,4,1,0,1,0,92,2,4.962
37,6,0,6,0,1,0,0,263,2,4.968
60,5,2,1,1,1,1,0,102,2,4.961
29,4,2,4,0,1,0,0,11,19,4.962
35,1,1,3,0,0,0,0,102,5,4.962
31,2,0,6,0,1,0,0,395,1,4.076
33,2,0,6,0,0,0,0,120,1,4.963
34,3,0,2,1,1,1,1,182,2,4.12
36,10,0,6,1,1,0,0,55,7,4.968
60,5,2,0,0,1,0,0,600,1,4.961
37,2,1,1,0,0,0,0,249,3,4.96
60,2,0,6,0,0,0,2,316,1,0.861
49,2,2,4,0,0,0,1,80,5,4.076
33,6,0,6,0,1,0,0,396,9,4.858
27,2,1,6,0,1,0,0,490,2,1.299
26,4,0,4,0,1,0,0,345,2,4.857
27,3,1,0,0,1,0,0,676,5,4.962
38,2,2,6,0,1,0,0,464,1,4.961
24,2,1,6,0,0,0,2,106,1,0.77
27,3,0,3,0,1,0,0,297,3,4.856
62,10,0,6,0,1,0,0,722,1,0.77
35,2,0,6,0,0,1,0,125,5,1.26
32,8,1,6,0,1,0,0,64,1,1.26
57,2,0,6,0,2,2,2,229,2,0.959
32,4,1,6,0,0,0,0,77,2,4.153
41,1,0,2,1,1,0,0,150,2,4.857
33,2,1,6,0,1,0,0,207,4,4.965
60,5,0,0,0,0,0,1,143,2,0.896
32,6,1,6,0,0,0,0,81,2,4.855
37,2,0,1,1,1,0,0,37,1,4.86
37,1,1,1,0,1,0,0,30,6,1.266
35,3,1,5,0,1,0,0,564,1,4.96
53,6,0,6,0,0,0,0,88,4,4.962
38,6,2,6,0,1,0,0,543,9,4.961
30,2,0,6,0,0,0,0,296,4,4.964
33,2,2,1,0,0,0,0,107,1,0.89
46,6,0,6,1,1,0,0,311,3,4.86
29,2,1,6,0,0,0,0,134,1,4.963
36,3,0,0,1,0,0,0,612,1,1.313
30,6,1,6,0,1,0,0,66,1,4.962
71,2,0,0,0,1,0,1,192,1,0.899
52,3,2,3,0,1,0,0,275,1,4.962
47,4,1,4,1,1,1,0,227,1,4.865
52,3,0,0,1,0,0,0,183,3,4.86
33,4,0,6,0,1,0,1,755,3,1.327
36,4,0,6,0,0,0,0,107,4,4.961
29,3,1,4,0,1,0,0,87,3,1.334
37,4,0,6,0,0,0,0,174,1,4.076
28,1,0,5,0,1,0,0,260,2,4.859
48,2,1,6,0,1,1,0,141,7,4.962
31,3,0,3,0,0,0,0,186,1,4.962
24,11,1,1,0,0,0,2,288,6,0.727
41,4,1,1,0,1,0,0,9,13,4.964
50,2,0,6,0,1,0,1,95,7,1.268
34,4,1,1,0,0,0,0,63,1,1.281
47,10,0,6,0,1,1,0,216,1,4.97
30,1,2,1,0,0,0,2,159,2,1.299
33,1,0,1,1,1,0,0,337,2,4.857
24,4,1,4,0,0,1,0,140,2,4.857
52,2,0,6,0,1,0,0,338,1,0.672
60,5,1,1,0,0,0,0,136,4,4.864
43,3,1,1,1,1,0,1,107,3,1.291
41,9,0,5,0,1,0,0,214,3,4.968
36,3,0,2,0,1,0,0,57,1,4.859
26,2,1,6,0,1,0,0,413,5,4.963
43,6,0,6,0,0,0,0,398,2,4.964
40,4,0,4,0,1,0,0,109,2,4.968
33,2,0,6,0,1,0,0,107,10,4.963
29,2,1,1,0,1,0,0,121,1,0.881
44,3,2,0,1,1,1,0,393,2,4.859
30,2,1,6,0,0,0,0,134,1,4.964
31,2,1,6,0,0,0,0,555,2,4.961
25,4,1,4,0,1,1,1,104,1,1.365
31,6,1,6,0,1,0,0,166,3,4.968
44,2,1,6,0,1,0,0,132,1,4.12
44,2,0,0,1,1,1,0,286,1,4.968
42,2,0,6,0,0,0,0,101,2,4.968
39,2,0,6,0,1,0,0,231,12,4.864
38,3,0,0,1,1,0,0,1039,7,4.96
27,3,1,3,0,0,0,0,808,5,4.96
39,2,0,1,0,0,0,0,246,1,4.959
18,11,1,0,0,1,0,0,154,1,0.737
35,4,0,6,0,2,2,0,117,1,0.859
53,2,0,6,0,0,1,0,37,13,4.856
51,3,0,2,0,1,0,0,370,2,1.291
42,10,0,6,0,1,0,1,58,1,4.021
48,3,0,3,0,1,0,0,602,3,4.962
33,3,2,3,0,0,1,0,34,2,1.405
19,11,1,5,0,1,0,0,156,1,1.405
28,2,1,6,0,1,0,0,138,2,4.856
31,10,1,6,0,1,0,0,329,1,4.962
40,3,2,4,0,0,0,2,115,2,1.26
26,4,1,4,0,1,0,0,228,1,1.266
49,3,0,0,0,0,0,0,283,8,4.859
32,2,1,4,0,1,1,0,1046,1,1.327
30,1,1,1,1,0,0,0,87,2,1.313
34,4,1,4,0,1,0,0,277,2,1.266
49,6,0,6,0,2,2,0,178,4,4.967
26,2,1,6,0,1,0,0,201,1,0.881
73,5,0,0,0,1,0,0,305,1,0.881
35,2,0,6,0,0,0,2,768,2,0.889
42,6,0,1,1,0,0,0,179,5,4.961
44,3,1,5,0,1,0,0,198,1,4.12
37,2,0,6,0,1,0,0,124,2,4.021
40,4,2,4,0,1,0,0,86,2,4.962
28,8,1,6,0,1,1,0,3076,1,1.64
59,3,0,0,0,0,0,0,237,3,1.51
52,2,0,5,0,1,0,2,403,1,0.654
32,2,1,6,0,1,0,0,86,1,4.965
34,3,0,3,0,1,0,0,178,1,1.244
34,3,1,1,0,0,0,0,118,2,4.962
27,3,1,2,0,0,0,0,1508,1,4.961
25,2,0,6,0,0,0,0,496,1,1.299
40,3,0,3,0,1,0,0,337,3,1.344
49,2,0,6,0,1,1,0,185,2,4.958
45,3,1,4,0,1,0,0,1954,2,1.313
30,2,1,1,0,1,0,0,229,2,4.864
60,9,0,6,0,0,1,0,112,1,4.86
32,3,0,2,0,0,0,0,176,6,4.96
29,7,1,1,0,1,0,0,168,2,1.029
59,2,0,6,1,1,0,0,1543,1,1.268
42,4,1,6,0,1,0,0,179,4,1.244
50,2,2,6,0,0,1,0,213,4,1.264
35,11,1,6,1,1,0,0,280,1,4.856
37,3,0,2,0,0,0,0,654,2,4.864
30,4,0,4,0,1,1,0,82,1,4.865
52,4,1,4,0,0,0,0,84,1,0.889
26,7,1,4,0,0,0,0,7,7,4.86
55,2,2,6,0,1,0,0,17,6,4.959
35,2,1,3,0,0,0,0,91,2,1.405
41,2,1,6,0,0,0,0,45,1,4.855
35,2,1,6,0,0,1,0,126,2,4.857
56,3,0,0,0,1,0,0,208,1,4.962
31,2,1,6,0,0,0,0,162,1,4.857
88,5,2,0,0,0,0,0,266,2,1.663
30,2,1,1,0,0,0,1,698,2,1.281
30,2,2,1,0,0,0,1,59,2,4.12
32,2,1,6,0,0,0,0,97,1,4.96
35,4,2,0,0,1,0,2,514,1,1.035
39,10,0,2,0,1,0,0,531,2,0.819
56,4,0,0,1,0,0,0,95,1,4.864
40,2,0,6,0,0,0,0,248,29,4.962
35,3,0,3,0,0,0,0,349,1,1.313
34,3,0,3,1,0,0,0,95,8,4.96
27,3,1,0,0,0,0,0,451,1,4.968
48,10,0,6,0,0,0,0,619,1,1.365
36,8,0,3,0,0,0,0,153,1,4.968
33,3,1,1,0,0,0,0,165,1,4.857
32,3,1,6,0,1,0,0,128,2,4.86
31,4,1,6,0,1,0,0,94,1,1.299
32,2,2,1,0,0,0,0,25,1,1.25
43,2,0,6,0,0,0,0,97,1,4.12
43,1,0,1,0,0,0,0,386,5,4.962
27,1,1,1,0,0,0,0,505,2,4.962
36,4,0,1,0,0,0,0,452,2,4.965
36,0,2,3,1,1,0,0,107,1,4.12
32,4,0,4,0,0,0,2,311,1,0.959
37,2,1,6,0,0,1,0,89,6,4.963
34,6,0,6,0,0,0,0,91,1,4.962
28,1,0,1,0,0,1,0,200,3,4.962
56,10,0,6,1,0,0,0,153,1,4.857
35,10,0,1,0,1,0,1,508,3,1.299
32,2,0,6,0,0,0,0,57,4,1.266
43,4,0,6,0,0,0,0,24,9,4.021
40,8,0,1,1,1,0,0,238,5,4.864
